trip_id,rider_rating_for_driver,driver_rating_for_rider
15480,5.0,4.4
15481,4.6,3.9
15482,4.6,4.6
15483,3.4,3.9
15484,3.9,4.3
15485,3.0,3.8
15488,4.1,4.3
15489,3.1,4.4
15490,3.4,4.7
15491,3.6,4.7
15492,4.6,4.3
15493,3.2,4.5
15494,4.8,4.9
15495,4.1,4.5
15497,3.2,3.9
15498,5.0,4.8
15499,3.0,4.4
15502,3.3,3.5
15503,3.4,5.0
15505,4.7,3.8
15507,3.7,3.9
15508,4.7,4.7
15509,3.1,4.6
15510,4.9,4.1
15511,4.7,4.6
15512,4.0,4.6
15514,3.3,4.8
15515,3.4,5.0
15516,3.5,3.7
15517,4.4,3.9
15518,3.7,3.8
15519,3.0,4.7
15520,3.8,4.6
15521,4.1,3.7
15523,3.1,3.8
15525,4.1,4.3
15526,4.6,4.2
15527,4.1,5.0
15528,3.7,4.4
15529,3.7,3.7
15530,3.9,4.8
15531,4.7,3.8
15532,3.1,4.0
15534,3.7,4.1
15535,4.9,4.9
15537,4.7,3.6
15538,3.3,4.2
15539,3.7,3.8
15540,3.0,4.5
15541,4.5,4.1
15542,3.2,3.7
15543,3.8,4.8
15544,4.8,4.0
15545,3.3,4.7
15546,3.7,3.6
15547,4.6,4.5
15548,4.3,3.9
15549,4.5,4.6
15551,4.9,4.5
15552,4.8,5.0
15553,3.6,3.9
15554,3.6,4.0
15555,3.2,3.9
15561,3.8,3.7
15562,4.5,4.9
15563,3.5,4.4
15564,4.7,4.3
15565,4.1,5.0
15566,3.7,4.3
15567,3.8,4.6
15568,4.5,4.9
15569,3.6,4.4
15570,4.4,3.7
15572,3.8,4.8
15574,4.6,3.7
15575,3.4,4.9
15576,3.6,4.2
15577,4.0,4.5
15578,4.5,4.8
15579,3.3,3.7
15580,4.8,4.0
15582,3.0,4.5
15583,3.1,4.7
15584,3.9,4.1
15585,4.7,4.8
15586,3.3,5.0
15587,4.0,4.6
15588,3.9,4.2
15589,4.5,4.2
15590,3.4,4.6
15591,4.2,4.9
15592,4.8,4.1
15593,3.1,3.9
15594,4.8,3.6
15595,3.4,3.9
15596,3.2,3.8
15597,3.6,4.3
15599,4.0,4.5
15600,3.7,4.4
15601,3.3,3.6
15603,4.0,4.5
15605,3.0,4.7
15606,3.0,4.2
15607,4.7,4.6
15608,4.1,4.6
15609,3.7,4.0
15610,3.8,3.5
15611,3.9,3.9
15612,3.5,3.6
15613,4.5,3.9
15614,3.6,4.0
15616,4.2,3.9
15617,3.3,5.0
15618,3.1,3.6
15620,3.3,4.4
15621,3.7,4.4
15624,3.3,4.0
15625,4.3,4.7
15626,3.3,3.8
15627,4.6,3.8
15630,4.6,4.3
15631,3.6,4.4
15632,3.9,3.7
15634,4.4,4.2
15635,3.8,4.1
15636,3.2,4.7
15637,3.6,3.9
15638,4.0,3.8
15640,4.6,5.0
15641,3.1,4.4
15642,3.4,4.2
15644,4.9,3.8
15645,3.6,4.8
15649,3.8,3.6
15650,4.3,3.7
15651,3.7,4.0
15652,3.5,4.2
15653,4.9,4.9
15654,4.0,4.9
15655,3.7,3.7
15656,4.5,4.1
15657,3.2,4.0
15659,4.8,3.7
15660,4.6,4.4
15661,3.8,4.5
15662,3.4,4.0
15663,4.7,4.2
15664,4.9,4.7
15665,3.1,3.6
15667,5.0,4.9
15668,3.8,4.8
15669,4.6,3.8
15670,3.9,4.2
15671,4.0,3.7
15672,4.1,3.9
15673,4.9,4.6
15677,4.3,4.6
15678,3.6,4.6
15680,4.3,3.6
15682,3.2,3.7
15683,3.7,4.5
15684,3.3,4.3
15685,4.2,4.1
15686,4.1,4.5
15688,4.4,4.8
15689,3.7,3.9
15691,5.0,4.6
15692,3.6,3.8
15693,3.1,4.0
15694,3.5,4.6
15695,4.2,4.9
15696,4.5,4.8
15698,3.5,3.8
15699,4.6,4.0
15700,3.7,3.9
15701,3.3,3.7
15702,3.3,3.6
15703,4.6,4.6
15704,3.5,3.9
15705,3.4,4.3
15706,4.8,3.7
15707,3.7,4.8
15708,5.0,3.5
15709,3.5,4.0
15710,4.3,4.8
15711,3.4,4.1
15713,3.4,4.7
15715,4.6,3.6
15717,4.9,3.8
15718,4.8,4.3
15719,4.7,4.7
15720,4.2,3.7
15721,3.2,4.7
15722,3.7,4.9
15723,3.6,3.5
15724,3.5,3.9
15726,4.9,3.7
15727,3.3,3.7
15728,3.9,4.7
15729,4.9,3.8
15730,3.1,4.1
15731,4.5,4.6
15732,4.2,3.5
15734,3.7,5.0
15735,4.9,3.8
15736,3.7,4.6
15737,3.4,4.9
15738,4.4,4.5
15739,3.7,4.5
15740,3.6,3.9
15741,4.9,4.5
15742,3.6,3.8
15744,4.1,3.7
15745,4.3,4.6
15746,4.0,4.5
15747,3.6,3.8
15748,4.1,4.3
15749,3.8,4.0
15750,3.1,4.4
15751,3.6,4.8
15753,4.2,4.0
15754,3.0,4.3
15757,4.3,4.8
15758,3.1,5.0
15759,4.1,3.9
15760,3.1,3.7
15761,4.7,4.1
15762,4.8,3.8
15763,4.2,3.8
15764,3.3,4.3
15765,4.8,3.7
15766,4.5,4.0
15767,4.8,3.9
15768,3.9,4.4
15769,3.8,3.9
15770,4.2,4.9
15771,3.9,5.0
15772,3.3,4.8
15773,4.7,3.7
15776,3.4,3.6
15778,4.5,4.4
15779,4.8,4.5
15781,4.1,4.1
15782,3.5,3.7
15783,3.0,3.9
15784,4.3,4.2
15785,4.1,4.3
15786,4.4,3.6
15787,4.9,4.1
15788,3.9,3.6
15789,4.3,3.6
15791,3.3,4.0
15792,3.3,4.7
15793,4.0,4.8
15795,4.2,4.5
15796,5.0,3.8
15797,4.1,4.5
15799,4.8,4.5
15800,4.6,4.8
15801,4.8,5.0
15802,4.7,4.4
15803,4.1,4.4
15804,3.0,4.2
15805,3.9,3.5
15806,3.4,4.1
15807,4.4,4.4
15810,3.4,4.5
15811,3.9,3.6
15812,3.0,3.7
15813,3.2,4.4
15814,3.8,3.5
15815,4.5,4.4
15816,4.3,4.8
15817,3.9,3.9
15819,3.4,4.0
15820,3.6,4.7
15821,4.0,4.9
15823,4.9,4.0
15824,4.3,3.9
15825,3.3,4.2
15826,4.6,3.6
15827,4.4,4.1
15828,4.8,4.7
15829,4.2,4.2
15830,3.6,4.9
15831,4.7,4.8
15832,4.2,3.8
15833,4.4,4.7
15834,3.9,3.7
15836,4.6,4.2
15838,4.3,4.0
15841,4.8,4.8
15843,3.7,4.5
15844,4.7,4.5
15845,4.6,4.4
15846,3.7,4.7
15847,4.8,3.6
15848,4.2,4.7
15849,3.7,4.9
15850,3.6,4.7
15851,3.2,4.7
15852,3.2,4.7
15853,4.6,3.7
15855,3.8,4.4
15856,4.0,4.4
15858,4.7,4.1
15859,4.3,3.7
15860,4.9,4.3
15861,4.0,5.0
15863,3.2,4.4
15864,3.7,3.9
15865,3.3,3.9
15866,4.5,3.7
15867,3.9,4.7
15870,3.1,3.5
15871,3.0,4.1
15872,3.1,4.1
15873,4.3,3.8
15874,3.4,4.4
15875,4.6,3.9
15877,4.0,5.0
15878,4.2,4.9
15879,3.3,4.0
15880,4.8,3.9
15881,3.9,4.4
15882,3.8,3.8
15883,4.6,4.6
15884,3.1,4.5
15885,4.0,4.6
15886,4.4,3.6
15887,4.6,3.5
15888,3.3,4.7
15889,3.8,3.7
15891,3.6,4.6
15892,5.0,3.8
15894,4.5,3.9
15895,3.9,4.9
15896,3.4,4.1
15897,3.3,4.4
15899,5.0,3.7
15900,4.2,3.9
15901,4.4,4.0
15902,3.3,3.7
15903,4.5,4.1
15904,3.5,4.1
15905,4.5,4.9
15906,4.8,4.8
15908,3.8,3.7
15909,4.8,3.8
15910,3.9,3.8
15912,4.6,4.9
15913,3.9,4.0
15914,3.3,4.2
15916,4.3,4.2
15917,3.7,3.6
15918,3.2,4.2
15920,4.3,4.0
15923,4.2,4.3
15924,4.9,5.0
15925,3.2,4.5
15927,3.9,4.9
15929,3.5,3.6
15930,4.0,3.7
15931,4.7,4.1
15932,4.9,3.7
15934,3.8,4.0
15935,4.2,4.3
15936,3.5,4.6
15937,4.5,4.9
15938,4.8,4.1
15939,4.0,4.3
15941,4.7,4.6
15942,5.0,4.7
15943,4.2,4.2
15944,4.1,4.1
15945,3.8,3.5
15946,4.6,4.8
15947,4.6,3.5
15948,3.0,4.7
15949,3.5,4.2
15950,3.1,4.8
15952,4.6,5.0
15953,3.4,4.7
15954,3.2,3.7
15955,4.6,4.4
15957,4.1,4.4
15958,3.3,4.8
15959,4.7,4.6
15960,3.8,3.9
15961,3.7,4.4
15962,4.3,4.7
15963,3.1,4.2
15964,3.7,4.5
15965,3.2,4.3
15966,4.5,4.9
15967,3.5,4.3
15968,4.7,3.9
15969,3.8,3.8
15970,4.8,4.7
15972,3.4,4.0
15974,4.3,3.8
15975,4.9,3.8
15977,3.8,4.8
15979,3.3,3.6
15980,4.1,3.5
15981,3.9,4.2
15984,4.0,3.6
15985,4.0,4.2
15986,3.5,3.8
15988,4.0,4.2
15989,3.3,3.5
15990,4.2,4.2
15991,3.9,3.9
15992,4.9,4.9
15994,3.2,4.5
15996,4.5,3.5
15997,3.7,4.4
15998,4.4,4.7
15999,4.9,4.1
16001,4.8,5.0
16002,3.2,4.6
16003,4.8,3.8
16004,3.8,4.4
16006,3.1,3.6
16007,3.4,3.6
16008,3.1,4.6
16009,3.3,4.3
16010,3.9,4.1
16011,4.9,4.8
16012,4.6,3.6
16013,4.1,3.5
16015,3.6,3.9
16016,3.1,3.8
16018,3.1,4.2
16021,4.5,3.5
16022,4.1,4.9
16023,3.2,4.8
16024,4.7,3.7
16026,4.0,4.4
16027,4.7,4.0
16028,4.6,4.7
16029,3.7,4.8
16031,4.4,4.4
16032,5.0,4.8
16034,4.5,3.9
16035,3.5,4.0
16036,4.2,3.6
16037,3.9,4.1
16039,3.6,4.7
16040,3.6,3.9
16041,3.9,4.6
16043,3.6,4.4
16045,3.3,3.7
16046,4.5,4.2
16048,3.6,3.7
16049,3.7,3.8
16050,4.8,3.9
16051,4.3,4.7
16052,4.9,4.7
16053,4.2,4.8
16054,3.7,3.9
16056,3.4,4.5
16057,4.7,4.5
16059,3.9,3.8
16060,4.3,3.6
16061,4.5,3.9
16062,3.5,4.1
16063,5.0,4.8
16064,3.5,4.9
16065,4.5,4.0
16066,3.3,4.9
16067,4.9,4.9
16068,3.5,4.6
16069,4.0,4.5
16070,3.7,4.2
16071,4.8,4.8
16072,4.0,4.7
16076,4.3,4.9
16077,3.4,4.3
16078,4.9,3.7
16079,3.7,3.8
16080,3.2,4.0
16081,3.4,3.8
16082,3.4,4.8
16083,3.2,4.3
16085,4.0,3.6
16087,3.6,4.3
16089,4.0,4.1
16091,3.2,4.6
16092,4.2,3.6
16093,4.3,4.5
16094,3.5,3.7
16097,4.1,4.2
16098,3.6,4.8
16099,3.3,4.6
16101,4.4,4.0
16102,4.7,4.9
16103,3.3,4.3
16104,4.8,4.7
16105,4.2,4.4
16106,4.5,4.8
16107,4.4,4.7
16108,4.8,4.8
16109,3.1,4.7
16110,5.0,4.0
16111,4.8,4.9
16112,3.1,4.5
16113,3.5,3.6
16118,4.1,4.8
16119,4.7,3.7
16120,3.6,4.1
16122,3.1,4.3
16123,4.6,4.1
16124,3.9,4.6
16125,4.5,3.6
16126,3.7,4.6
16128,4.6,4.6
16130,3.7,3.5
16131,4.0,3.7
16134,4.9,4.1
16135,3.3,4.3
16136,4.2,3.7
16137,4.6,4.8
16138,4.4,4.8
16140,3.9,3.6
16141,4.6,3.8
16142,4.0,4.3
16145,4.3,4.1
16146,3.7,4.8
16147,3.1,4.3
16148,3.4,4.6
16149,3.9,4.4
16152,4.8,4.8
16153,3.3,4.9
16154,3.6,3.6
16155,3.7,4.8
16156,4.6,4.5
16157,4.1,4.9
16158,3.8,4.7
16159,3.1,5.0
16160,4.9,4.3
16161,4.6,4.6
16162,3.1,4.4
16163,3.1,3.9
16164,3.5,4.0
16165,3.1,4.0
16167,4.5,4.9
16169,3.4,4.4
16170,4.8,4.9
16171,4.2,4.7
16172,4.0,3.9
16176,3.2,3.8
16177,3.3,4.5
16178,3.2,4.8
16179,3.4,4.1
16180,3.2,3.7
16183,3.6,4.7
16184,4.6,3.5
16185,3.3,3.9
16186,3.6,4.4
16187,3.9,4.4
16189,4.2,3.7
16190,3.5,5.0
16191,4.2,4.6
16192,3.4,4.6
16194,4.3,4.1
16196,4.6,4.1
16197,3.0,3.9
16198,4.9,4.9
16199,4.4,4.3
16200,4.9,3.6
16201,3.5,3.7
16202,4.9,3.7
16203,3.9,4.3
16206,3.3,4.1
16208,4.5,4.2
16209,4.4,4.5
16210,4.8,4.8
16212,3.6,4.8
16213,4.3,4.7
16214,4.9,4.5
16215,4.7,4.7
16216,4.6,4.7
16217,4.8,4.5
16218,4.7,4.5
16222,3.8,4.9
16223,3.0,4.0
16224,5.0,4.2
16225,4.5,4.6
16227,3.5,3.8
16229,4.5,4.4
16231,3.7,5.0
16232,3.5,4.9
16233,4.1,3.9
16234,3.0,3.9
16235,5.0,3.7
16236,4.9,4.0
16237,4.6,4.4
16239,3.1,5.0
16240,3.1,4.0
16241,4.3,5.0
16242,4.6,4.8
16243,3.1,4.7
16244,4.1,4.6
16245,4.4,3.8
16246,3.3,3.6
16247,3.4,4.9
16248,4.9,4.1
16249,3.8,4.0
16250,3.5,3.7
16251,3.1,4.1
16252,3.1,4.7
16253,3.5,4.4
16254,4.2,5.0
16255,4.2,4.9
16257,3.5,4.0
16258,4.5,4.8
16259,3.9,4.7
16260,4.6,3.7
16261,4.8,3.6
16262,3.5,4.2
16264,3.9,4.3
16265,3.1,4.9
16266,4.5,4.5
16268,3.6,4.1
16269,4.3,4.1
16270,3.8,4.3
16271,3.3,4.2
16272,3.0,4.9
16274,4.3,3.8
16275,4.9,4.2
16276,4.8,4.2
16277,4.9,4.7
16278,4.4,4.2
16279,3.9,4.1
16280,4.1,4.9
16281,4.5,4.6
16282,3.6,4.6
16284,3.4,3.8
16285,3.1,4.2
16286,4.0,3.7
16288,3.2,3.7
16289,3.9,4.4
16290,4.6,4.6
16291,3.3,4.5
16292,3.2,4.9
16295,3.5,4.5
16296,3.2,4.5
16297,3.7,4.8
16299,4.2,4.9
16300,3.9,4.2
16301,4.4,4.2
16302,3.2,4.6
16303,3.7,4.7
16304,3.8,4.1
16305,3.9,3.8
16306,3.1,4.0
16307,3.1,4.8
16308,3.2,4.2
16309,3.3,4.3
16310,3.0,4.6
16311,3.6,3.5
16313,3.8,4.8
16314,4.1,4.7
16315,3.1,4.8
16316,3.9,4.7
16317,4.9,3.6
16318,4.5,4.7
16319,3.6,4.6
16320,4.1,4.7
16324,4.4,3.7
16326,3.3,4.3
16327,3.1,4.4
16328,4.2,4.0
16329,4.5,4.9
16331,4.0,4.9
16332,4.4,3.6
16333,4.4,4.2
16335,4.3,4.2
16337,4.9,3.7
16338,4.1,5.0
16339,3.1,4.5
16340,4.1,4.2
16341,4.3,3.7
16342,3.7,4.4
16343,3.9,3.7
16344,4.5,4.5
16345,4.4,4.3
16346,3.4,4.3
16347,3.5,3.8
16348,4.1,3.7
16349,3.8,4.8
16350,4.5,5.0
16351,3.2,4.9
16352,3.7,4.1
16353,3.7,4.1
16355,3.9,3.7
16357,4.5,4.0
16358,3.0,3.6
16359,3.3,5.0
16361,4.1,3.8
16362,4.0,4.1
16364,4.9,4.5
16365,3.1,4.1
16366,3.6,4.7
16367,4.6,3.5
16368,4.9,4.8
16369,5.0,3.8
16370,3.6,3.7
16371,4.2,4.3
16372,4.9,4.6
16373,5.0,4.5
16374,3.2,3.9
16375,3.7,4.7
16376,4.5,3.7
16377,4.1,4.6
16378,4.2,5.0
16379,3.9,4.0
16381,4.7,4.0
16382,3.1,3.6
16383,3.5,4.5
16384,4.4,4.5
16386,4.6,3.5
16387,4.9,4.4
16388,3.6,4.2
16389,3.4,4.4
16390,3.5,4.5
16391,3.5,4.5
16392,4.0,4.7
16393,3.6,3.8
16394,3.3,3.7
16395,3.1,4.4
16396,3.5,5.0
16397,4.6,4.3
16399,4.7,3.8
16401,4.2,4.3
16402,3.8,3.7
16403,3.5,4.9
16404,3.1,3.7
16407,5.0,3.6
16408,3.8,4.1
16409,3.7,4.0
16411,3.8,3.6
16412,4.6,4.6
16413,4.3,4.7
16414,4.9,3.9
16415,3.1,4.3
16416,4.9,4.1
16418,4.2,4.6
16419,4.9,4.3
16420,4.5,4.8
16421,5.0,4.9
16422,3.4,3.6
16423,4.0,3.9
16424,4.9,3.6
16425,3.3,3.6
16426,4.6,4.6
16427,4.8,4.0
16428,3.7,4.0
16429,3.9,5.0
16430,4.7,4.7
16431,4.1,4.2
16432,4.0,3.6
16434,3.5,4.5
16435,4.1,4.1
16436,3.8,4.4
16437,3.9,4.1
16438,4.7,4.8
16439,4.7,4.2
16440,3.0,4.9
16441,4.1,4.1
16442,4.9,4.6
16443,3.9,3.7
16444,3.2,4.4
16445,3.0,4.0
16450,3.8,4.5
16452,4.8,4.7
16453,4.8,4.8
16454,4.3,4.7
16455,4.9,3.8
16457,3.1,4.2
16458,3.7,3.8
16459,4.6,3.5
16460,4.7,4.9
16461,3.2,4.9
16463,4.2,4.6
16464,4.3,4.5
16465,3.4,4.1
16466,3.1,4.5
16467,3.0,4.5
16468,3.7,4.9
16469,3.3,4.9
16470,4.1,4.2
16471,3.5,4.1
16472,3.7,4.5
16473,3.7,4.7
16474,4.9,4.7
16476,4.7,3.6
16477,4.3,4.8
16478,3.3,3.5
16479,3.2,4.4
16480,3.7,4.7
16481,4.1,3.6
16482,4.4,4.2
16483,3.0,3.5
16484,3.4,4.2
16485,3.9,3.5
16486,3.7,4.8
16488,3.9,3.6
16490,3.7,4.6
16491,4.2,4.1
16492,4.7,3.9
16493,3.2,3.7
16494,3.6,3.9
16495,3.5,4.1
16496,4.1,4.7
16497,4.8,4.3
16498,4.6,4.0
16499,4.8,4.3
16501,3.4,4.0
16502,3.7,3.9
16503,3.6,4.5
16504,4.1,4.8
16505,4.3,4.1
16506,3.8,4.4
16507,3.6,4.7
16508,4.3,3.8
16509,4.0,4.5
16510,4.7,4.2
16512,3.1,3.9
16513,4.5,4.3
16514,4.4,4.0
16516,4.7,3.6
16517,4.7,3.9
16519,3.3,3.8
16520,4.3,4.7
16521,4.2,4.3
16522,4.4,3.8
16524,5.0,4.4
16525,3.2,4.5
16526,4.3,4.4
16527,4.2,4.7
16528,3.0,4.6
16529,4.3,4.6
16531,4.0,3.6
16532,4.5,4.4
16533,4.5,4.5
16534,3.1,4.7
16535,4.6,4.9
16536,4.8,3.9
16537,4.3,4.0
16538,4.7,4.9
16539,3.4,4.4
16541,4.8,4.5
16542,4.9,3.9
16543,3.6,4.8
16544,3.7,3.7
16545,4.4,4.6
16546,3.7,4.3
16548,5.0,4.4
16549,3.6,3.5
16550,3.1,4.2
16551,4.6,4.7
16552,3.1,3.5
16553,4.9,4.9
16556,4.2,3.9
16557,3.9,4.5
16558,4.5,4.4
16560,4.4,4.4
16561,3.8,3.6
16562,3.4,4.7
16563,4.7,4.9
16564,4.8,4.5
16567,5.0,4.8
16568,3.7,3.6
16570,4.2,4.8
16571,5.0,3.9
16572,3.8,5.0
16574,4.6,4.3
16575,4.9,4.3
16577,3.4,4.6
16579,4.4,4.4
16580,4.4,4.6
16581,3.8,4.0
16582,5.0,4.6
16583,4.7,4.5
16585,5.0,4.9
16587,4.1,4.5
16588,3.4,3.9
16589,3.6,4.1
16590,4.6,4.5
16591,3.7,3.8
16593,3.4,4.1
16594,4.8,4.2
16595,3.7,4.0
16596,3.2,4.3
16597,4.1,5.0
16598,4.1,3.9
16599,3.8,3.9
16600,3.9,4.2
16601,3.4,3.6
16602,3.6,4.2
16603,4.0,3.6
16605,4.9,4.3
16606,5.0,4.4
16607,3.2,4.5
16609,4.8,4.9
16610,3.9,4.0
16611,3.9,4.7
16612,3.7,4.7
16613,4.8,3.9
16614,3.9,3.7
16615,3.0,3.7
16616,4.9,4.5
16617,4.9,4.4
16618,3.9,4.0
16619,3.9,4.1
16621,3.0,3.9
16623,3.4,3.8
16625,3.2,3.7
16626,4.6,4.2
16627,4.0,4.7
16628,3.6,4.7
16629,4.8,5.0
16630,4.3,5.0
16631,4.9,4.3
16632,3.5,3.6
16633,4.7,3.7
16634,4.7,4.9
16635,4.8,4.2
16636,4.6,4.7
16638,4.6,4.4
16639,4.7,4.5
16641,4.8,4.9
16642,3.8,4.2
16644,3.4,4.1
16645,3.1,3.9
16648,3.6,4.7
16649,4.7,3.8
16650,5.0,4.9
16651,3.8,5.0
16652,3.9,4.1
16653,3.8,4.9
16656,4.1,3.8
16657,4.0,4.6
16658,4.4,4.2
16659,3.5,4.7
16660,3.8,4.9
16661,3.8,4.3
16662,3.6,4.1
16664,4.6,3.6
16665,4.1,4.5
16666,4.1,3.9
16667,3.5,4.5
16669,3.8,3.9
16670,3.7,4.6
16671,4.8,4.8
16672,3.1,3.9
16674,3.4,4.9
16675,4.3,4.2
16676,4.2,3.7
16677,4.4,4.7
16678,3.1,3.6
16679,4.8,4.9
16680,4.9,4.9
16682,4.6,4.4
16683,3.3,4.8
16685,4.6,3.9
16686,3.6,3.8
16687,3.3,3.6
16688,3.2,3.7
16689,3.1,4.6
16690,4.7,3.9
16691,4.7,5.0
16692,3.1,4.3
16693,4.4,3.9
16694,3.5,4.3
16695,3.4,4.0
16696,4.1,4.3
16697,3.9,4.5
16698,3.4,4.8
16699,3.0,3.7
16700,3.6,4.1
16702,3.8,4.5
16703,4.0,3.6
16704,3.8,4.9
16705,3.8,4.3
16706,4.9,3.9
16709,4.8,4.2
16710,3.8,4.8
16711,4.9,4.3
16712,3.2,4.3
16713,3.0,4.3
16717,3.7,4.1
16718,3.4,4.4
16719,4.4,4.4
16720,4.3,4.0
16721,4.9,3.9
16722,4.5,4.6
16723,3.8,3.8
16724,3.5,4.7
16725,3.1,4.2
16727,3.5,4.6
16728,3.4,4.7
16729,4.7,5.0
16730,3.7,4.3
16731,4.4,3.6
16732,4.3,4.7
16733,3.1,4.6
16734,3.0,3.7
16737,3.9,4.1
16738,4.9,4.6
16740,4.3,4.8
16741,4.7,5.0
16743,3.1,4.5
16745,3.8,3.6
16746,3.1,3.7
16748,3.7,5.0
16749,3.6,4.9
16750,4.8,4.8
16752,4.6,4.0
16753,4.6,4.4
16754,3.0,4.0
16755,4.0,4.8
16756,3.2,4.1
16757,4.7,4.5
16759,3.9,4.5
16760,3.2,4.6
16761,5.0,4.2
16763,3.6,4.4
16764,3.4,3.6
16766,4.1,3.7
16767,4.0,4.4
16768,3.5,4.9
16769,4.5,5.0
16770,3.6,3.6
16773,3.7,3.6
16774,4.4,4.9
16775,4.1,4.6
16776,3.6,3.6
16777,4.8,3.6
16779,4.4,3.7
16780,3.6,4.2
16781,4.7,4.5
16782,3.6,4.2
16783,5.0,3.9
16784,4.8,3.8
16785,3.8,4.0
16786,4.3,3.7
16787,4.1,3.6
16788,4.6,3.5
16791,4.7,3.6
16792,4.3,4.4
16794,4.1,4.1
16795,3.7,3.6
16796,4.8,4.3
16797,4.2,4.3
16798,3.1,4.2
16799,4.3,3.7
16801,3.4,4.8
16802,3.3,3.9
16804,5.0,4.7
16807,4.8,4.5
16809,4.5,4.2
16810,4.2,3.9
16811,3.8,4.5
16812,3.6,4.9
16814,3.7,4.7
16815,3.9,4.6
16816,3.7,3.9
16817,3.4,4.6
16818,4.8,4.7
16819,4.5,3.6
16821,4.3,4.4
16822,3.9,4.3
16823,4.6,4.7
16824,3.3,4.5
16825,3.3,4.5
16826,4.9,4.2
16827,4.9,4.9
16828,4.3,3.6
16829,3.9,3.8
16830,4.8,4.8
16831,4.5,3.7
16832,4.5,4.0
16833,4.3,3.5
16835,4.8,4.1
16836,3.6,4.7
16837,3.5,4.9
16838,4.2,4.1
16839,3.7,3.7
16844,3.1,3.6
16845,4.9,4.3
16846,4.8,4.5
16848,3.0,3.6
16849,4.7,4.6
16850,4.0,4.2
16852,4.0,4.4
16853,3.3,4.9
16855,3.4,3.8
16857,3.6,3.7
16858,4.1,4.8
16860,4.0,4.6
16861,3.6,3.9
16862,4.6,3.7
16863,3.7,4.6
16864,3.4,3.6
16865,3.8,3.7
16866,4.4,4.9
16868,3.6,4.4
16869,3.6,3.6
16870,3.2,4.9
16871,3.2,4.1
16873,3.6,4.9
16875,4.4,4.6
16876,4.1,4.4
16877,4.6,4.8
16878,4.4,4.5
16879,4.3,3.6
16880,3.3,3.9
16881,4.8,3.7
16883,3.1,4.1
16884,4.9,4.4
16885,4.6,3.9
16886,3.5,4.5
16888,5.0,4.8
16889,3.9,4.4
16890,4.6,4.2
16891,4.9,4.0
16892,4.0,3.8
16893,4.2,3.8
16895,4.3,3.7
16896,4.2,4.2
16897,3.4,4.8
16898,3.6,4.5
16901,3.2,3.8
16902,3.9,3.9
16903,3.4,3.8
16904,3.4,3.7
16905,3.2,4.8
16907,3.8,4.4
16908,3.2,3.9
16910,4.5,4.0
16912,4.8,4.0
16914,3.6,4.4
16915,4.7,4.5
16916,4.2,3.7
16917,3.8,4.4
16918,4.6,3.8
16921,4.6,3.5
16922,4.9,3.8
16923,4.9,4.7
16924,4.4,4.7
16925,4.8,3.7
16927,3.1,4.3
16928,3.4,4.4
16929,3.6,4.2
16930,4.6,4.7
16931,3.1,4.8
16932,4.5,4.4
16933,4.3,3.5
16934,4.8,4.9
16935,3.1,3.9
16936,4.2,4.3
16937,3.2,4.1
16938,3.1,4.0
16940,4.9,3.8
16941,3.4,4.6
16942,3.4,3.7
16943,4.7,4.8
16944,3.6,4.5
16945,4.7,4.4
16946,4.3,4.3
16949,3.4,4.2
16950,4.0,3.7
16952,4.3,4.5
16953,4.4,4.0
16956,4.0,4.7
16957,3.7,4.2
16958,4.9,4.4
16961,3.8,4.7
16962,4.4,4.0
16963,4.7,3.8
16964,3.3,4.5
16966,4.0,4.8
16967,4.1,4.8
16968,4.1,5.0
16969,3.3,4.2
16970,3.1,4.6
16971,4.3,4.9
16973,4.2,4.5
16975,4.4,4.2
16976,3.4,4.6
16977,3.7,3.8
16979,4.1,4.2
16980,3.1,4.4
16981,3.4,4.5
16982,4.8,3.7
16985,3.3,4.0
16986,3.3,4.0
16987,4.4,4.2
16988,4.8,4.2
16991,4.9,4.3
16992,4.7,4.8
16993,4.4,4.7
16994,4.8,3.6
16995,4.0,3.5
16996,3.6,3.6
16997,4.4,4.4
16998,3.8,4.0
16999,3.8,4.7
17000,3.9,4.5
17002,4.3,3.8
17004,4.8,3.8
17007,4.9,4.7
17008,4.3,4.5
17010,3.1,4.0
17012,3.8,4.9
17013,3.3,4.1
17014,4.1,3.7
17015,3.8,3.8
17017,4.5,3.9
17018,4.2,4.9
17019,3.4,4.2
17020,3.3,4.5
17021,3.2,3.7
17022,4.5,4.3
17023,3.7,4.8
17024,3.9,3.5
17025,3.9,4.6
17026,4.3,4.7
17029,3.1,3.5
17030,3.7,4.1
17031,3.2,4.1
17032,3.1,4.8
17033,3.2,4.1
17035,3.8,4.8
17037,4.4,3.8
17038,3.9,3.5
17040,3.5,3.9
17041,4.3,4.9
17042,3.4,4.0
17043,3.8,3.9
17044,4.9,3.6
17045,4.7,3.9
17046,4.8,3.5
17047,3.3,3.7
17049,4.2,4.8
17050,3.6,4.3
17051,4.6,4.4
17052,3.9,3.9
17053,4.5,4.8
17054,3.6,3.9
17055,3.1,3.6
17056,4.5,3.9
17057,4.2,4.9
17059,4.7,3.8
17060,3.2,4.7
17061,4.9,4.5
17062,4.8,5.0
17064,4.3,4.4
17066,4.1,4.2
17067,3.8,3.6
17069,3.2,4.5
17071,4.9,3.8
17072,3.4,3.8
17073,3.7,3.9
17074,3.4,3.9
17075,3.5,4.7
17076,3.8,4.2
