trip_id,amount,payment_mode,payment_status
21593,15.95,card,success
21594,13.35,cash,success
21595,16.86,card,success
21596,23.15,card,success
21597,39.55,card,success
21598,4.5,card,success
21599,12.8,cash,success
21600,11.25,card,success
21601,16.02,card,success
21602,73.55,card,success
21603,9.1,wallet,success
21604,13.44,card,success
21605,13.5,wallet,success
21606,29.45,cash,success
21607,11.76,cash,success
21608,11.8,card,success
21609,86.0,cash,success
21610,13.5,cash,success
21611,18.54,card,success
21612,23.69,card,success
21613,14.05,card,success
21614,14.85,card,success
21615,75.19,card,success
21616,10.45,card,success
21617,33.66,card,success
21618,29.35,card,success
21619,16.86,cash,success
21620,14.94,card,success
21621,59.0,cash,success
21622,15.18,cash,success
21623,11.82,card,success
21624,63.47,card,success
21625,20.22,card,success
21626,21.0,card,success
21627,21.05,card,success
21628,14.75,cash,success
21629,22.45,card,success
21630,19.55,cash,success
21631,150.94,cash,success
21632,81.69,card,success
21633,14.34,card,success
21634,13.35,card,success
21635,18.55,card,success
21636,65.14,card,success
21637,16.15,card,success
21638,91.44,card,success
21639,65.55,card,failed
21640,18.95,card,success
21641,86.78,card,success
21642,55.5,wallet,success
21643,113.05,wallet,success
21644,23.45,card,success
21645,90.94,wallet,success
21646,8.4,card,success
21647,12.75,card,success
21648,11.95,cash,success
21649,22.27,card,success
21650,71.55,card,success
21651,71.58,card,success
21652,15.96,cash,success
21653,38.95,wallet,success
21654,16.85,cash,success
21655,13.7,card,success
21656,88.19,card,success
21657,14.3,card,success
21658,21.06,card,success
21659,32.8,card,success
21660,36.18,card,success
21661,25.26,cash,success
21662,14.05,cash,success
21663,16.0,wallet,success
21664,13.35,cash,success
21665,17.55,card,success
21666,60.19,card,success
21667,10.55,card,success
21668,36.15,cash,success
21669,16.85,card,success
21670,17.55,card,success
21671,57.05,card,success
21672,33.65,cash,success
21673,18.25,card,success
21674,9.85,cash,success
21675,21.05,cash,success
21676,92.69,cash,success
21677,30.25,card,success
21678,13.15,card,success
21679,15.5,cash,success
21680,63.69,wallet,success
21681,60.19,cash,success
21682,18.0,card,success
21683,65.74,cash,success
21684,16.15,card,success
21685,12.95,wallet,success
21686,34.45,card,success
21687,65.57,cash,success
21688,11.5,card,success
21689,12.31,card,success
21690,15.81,cash,success
21691,7.7,cash,success
21692,16.15,cash,success
21693,19.3,card,success
21694,87.65,card,success
21695,14.75,card,success
21696,26.1,card,success
21697,15.45,cash,success
21698,11.25,cash,success
21699,31.63,card,success
21700,28.75,card,success
21701,34.5,card,success
21702,15.75,card,success
21703,14.05,card,success
21704,23.58,card,success
21705,25.25,wallet,success
21706,58.19,card,success
21707,14.0,card,success
21708,44.04,card,success
21709,23.45,card,success
21710,18.25,card,success
21711,61.44,card,success
21712,15.16,card,success
21713,11.1,cash,success
21714,15.45,wallet,success
21715,11.82,card,success
21716,12.66,card,failed
21717,14.34,card,success
21718,30.3,card,success
21719,13.44,wallet,success
21720,10.92,card,success
21721,39.65,cash,success
21722,21.05,card,success
21723,15.45,cash,success
21724,18.25,card,success
21725,18.48,card,success
21726,11.95,card,success
21727,19.0,card,success
21728,81.69,wallet,success
21729,28.15,card,success
21730,21.06,cash,success
21731,17.56,cash,success
21732,17.4,card,success
21733,15.4,card,success
21734,14.28,card,success
21735,16.85,card,success
21736,15.18,card,success
21737,13.95,card,success
21738,10.85,cash,success
21739,39.25,cash,success
21740,26.1,cash,success
21741,15.45,card,success
21742,16.4,card,success
21743,12.6,card,success
21744,16.8,card,success
21745,12.0,card,success
21746,15.18,card,success
21747,15.75,cash,success
21748,64.75,card,success
21749,13.65,card,success
21750,18.25,cash,success
21751,47.94,cash,success
21752,15.18,cash,success
21753,28.94,cash,success
21754,19.32,card,success
21755,13.95,cash,success
21756,90.15,cash,success
21757,11.5,wallet,success
21758,17.55,card,failed
21759,19.75,card,success
21760,12.8,card,success
21761,21.0,card,success
21762,19.65,card,success
21763,22.59,card,success
21764,45.83,card,success
21765,-6.25,card,success
21766,6.25,card,success
21767,13.85,cash,failed
21768,10.1,card,success
21769,22.74,wallet,success
21770,11.25,card,success
21771,25.26,cash,success
21772,15.1,card,success
21773,12.6,card,success
21774,79.07,card,success
21775,68.7,cash,success
21776,13.44,card,success
21777,19.2,wallet,success
21778,34.19,card,success
21779,26.1,wallet,success
21780,12.65,card,success
21781,60.6,cash,success
21782,14.49,cash,success
21783,31.14,card,success
21784,12.65,card,success
21785,67.69,cash,success
21786,20.2,card,success
21787,37.86,card,success
21788,19.38,card,success
21789,23.69,wallet,success
21790,13.5,card,success
21791,13.19,wallet,success
21792,21.06,card,success
21793,15.96,cash,success
21794,18.37,cash,success
21795,31.14,cash,success
21796,23.35,card,success
21797,12.65,cash,success
21798,15.18,card,success
21799,11.95,card,success
21800,7.92,wallet,success
21801,22.74,cash,success
21802,18.54,cash,success
21803,22.6,cash,success
21804,11.55,cash,success
21805,25.25,card,success
21806,22.81,wallet,success
21807,12.66,cash,success
21808,16.0,cash,success
21809,16.86,card,success
21810,20.8,card,success
21811,49.09,card,success
21812,83.44,card,success
21813,11.25,card,success
21814,12.66,cash,success
21815,31.1,wallet,success
21816,22.3,cash,success
21817,12.66,cash,success
21818,26.95,cash,success
21819,34.2,wallet,success
21820,24.55,card,success
21821,68.93,card,success
21822,105.21,card,success
21823,17.7,cash,success
21824,51.15,cash,success
21825,15.7,cash,success
21826,12.65,cash,success
21827,7.0,cash,success
21828,16.1,card,success
21829,11.76,wallet,success
21830,11.25,card,success
21831,14.6,card,failed
21832,16.86,card,success
21833,27.78,card,success
21834,24.0,card,success
21835,21.05,card,success
21836,66.09,cash,success
21837,14.95,card,success
21838,14.05,wallet,success
21839,10.98,card,success
21840,16.16,cash,success
21841,14.28,card,success
21842,12.6,card,success
21843,15.45,card,success
21844,79.55,cash,success
21845,29.46,card,success
21846,74.75,cash,success
21847,10.92,card,success
21848,8.9,wallet,success
21849,12.6,cash,success
21850,18.95,card,success
21851,14.28,card,success
21852,9.8,card,success
21853,29.19,card,success
21854,14.05,card,success
21855,17.7,cash,success
21856,9.49,card,success
21857,12.74,wallet,success
21858,11.25,cash,success
21859,17.35,cash,success
21860,20.35,cash,success
21861,69.84,card,success
21862,16.15,card,success
21863,41.22,cash,success
21864,11.9,card,success
21865,7.75,cash,success
21866,15.65,card,success
21867,8.0,card,success
21868,12.6,card,success
21869,12.6,card,success
21870,13.5,cash,success
21871,55.57,card,success
21872,22.75,card,success
21873,15.96,card,success
21874,9.6,card,success
21875,11.37,wallet,success
21876,39.65,card,success
21877,12.65,cash,success
21878,12.65,card,success
21879,12.6,card,success
21880,14.28,cash,success
21881,11.8,card,success
21882,22.81,cash,success
21883,16.86,card,failed
21884,15.12,card,success
21885,36.28,card,success
21886,9.8,card,success
21887,11.85,card,success
21888,14.95,cash,success
21889,14.05,card,success
21890,74.75,card,success
21891,9.15,cash,success
21892,81.69,cash,success
21893,71.39,card,success
21894,14.35,card,success
21895,13.6,card,success
21896,14.06,cash,success
21897,38.49,card,success
21898,12.6,card,success
21899,17.7,cash,success
21900,14.34,cash,success
21901,10.5,card,success
21902,21.9,card,success
21903,-11.95,card,success
21904,11.95,card,success
21905,15.81,card,success
21906,10.29,card,failed
21907,16.7,cash,success
21908,71.58,card,success
21909,16.69,card,success
21910,13.35,cash,success
21911,16.86,cash,success
21912,26.94,cash,success
21913,7.0,card,success
21914,81.75,cash,success
21915,11.85,cash,success
21916,21.9,card,success
21917,16.45,cash,success
21918,17.7,cash,success
21919,20.15,card,success
21920,12.25,cash,success
21921,17.4,card,success
21922,23.6,card,success
21923,14.7,card,success
21924,13.5,cash,success
21925,16.05,wallet,success
21926,31.98,card,success
21927,33.66,card,success
21928,15.18,card,success
21929,32.82,card,success
21930,20.7,card,success
21931,11.9,card,success
21932,16.86,card,success
21933,18.5,card,success
21934,13.5,card,success
21935,28.65,card,success
21936,59.89,card,success
21937,15.35,card,success
21938,23.52,card,success
21939,11.2,wallet,success
21940,9.4,card,success
21941,16.86,cash,success
21942,22.74,cash,success
21943,19.38,cash,success
21944,12.65,cash,success
21945,41.0,card,success
21946,20.19,cash,success
21947,15.18,cash,success
21948,27.8,cash,success
21949,11.25,cash,success
21950,83.44,card,success
21951,114.24,cash,success
21952,19.62,cash,success
21953,9.0,cash,success
21954,16.15,card,success
21955,9.1,wallet,success
21956,9.85,wallet,success
21957,14.34,card,success
21958,19.25,card,success
21959,10.92,card,success
21960,71.44,card,success
21961,13.95,card,success
21962,21.9,card,success
21963,16.15,cash,success
21964,9.1,card,success
21965,20.19,wallet,success
21966,17.77,card,success
21967,-7.0,card,success
21968,7.0,card,success
21969,11.95,card,success
21970,37.86,cash,success
21971,14.34,card,success
21972,12.65,cash,success
21973,18.54,card,success
21974,12.66,card,success
21975,13.5,card,success
21976,74.79,card,success
21977,15.48,cash,success
21978,37.02,cash,success
21979,25.45,cash,success
21980,63.83,card,success
21981,80.25,card,success
21982,76.35,card,success
21983,14.7,card,success
21984,12.66,card,success
21985,37.35,card,success
21986,79.5,cash,success
21987,53.1,wallet,success
21988,21.9,wallet,success
21989,213.94,wallet,success
21990,64.49,cash,success
21991,23.69,card,success
21992,42.06,card,success
21993,61.65,card,success
21994,86.0,cash,success
21995,14.88,card,success
21996,14.75,cash,success
21997,10.55,card,success
21998,16.0,card,success
21999,10.47,cash,success
22000,13.74,wallet,success
22001,20.22,card,success
22002,12.32,card,success
22003,14.34,card,success
22004,9.7,card,success
22005,13.45,cash,success
22006,15.15,cash,success
22007,102.91,card,success
22008,16.02,card,success
22009,14.35,card,success
22010,31.56,cash,success
22011,11.95,cash,success
22012,11.27,card,success
22013,11.76,wallet,success
22014,9.6,card,success
22015,32.0,card,success
22016,12.65,cash,success
22017,15.2,cash,success
22018,19.4,wallet,success
22019,53.34,card,success
22020,9.1,card,success
22021,18.54,card,success
22022,15.15,card,success
22023,17.7,card,success
22024,11.25,card,success
22025,14.94,cash,success
22026,11.27,card,success
22027,13.44,wallet,success
22028,26.9,cash,success
22029,24.93,wallet,success
22030,27.35,card,success
22031,14.34,cash,success
22032,42.9,card,success
22033,98.39,card,success
22034,16.86,card,success
22035,104.29,cash,success
22036,49.27,card,success
22037,21.9,card,success
22038,13.05,card,success
22039,26.55,card,success
22040,5.2,wallet,success
22041,18.54,card,success
22042,-81.0,card,success
22043,81.0,card,success
22044,81.0,card,success
22045,21.0,cash,success
22046,55.72,card,success
22047,11.28,wallet,success
22048,102.84,card,success
22049,13.5,cash,success
22050,14.94,cash,success
22051,57.45,card,success
22052,64.39,card,success
22053,-10.5,card,success
22054,10.5,cash,success
22055,13.5,cash,success
22056,12.66,card,success
22057,11.25,cash,success
22058,16.15,card,success
22059,68.15,cash,success
22060,12.6,wallet,success
22061,71.52,card,success
22062,16.15,card,success
22063,68.15,cash,success
22064,22.75,card,success
22065,23.52,card,success
22066,45.56,card,success
22067,35.34,cash,success
22068,47.1,card,success
22069,10.8,card,success
22070,31.65,card,success
22071,21.05,cash,success
22072,18.0,wallet,success
22073,13.44,card,success
22074,12.9,card,success
22075,14.28,cash,success
22076,20.22,card,success
22077,24.42,card,success
22078,20.22,card,success
22079,20.45,card,success
22080,25.15,card,success
22081,11.82,cash,success
22082,16.45,card,success
22083,98.03,card,success
22084,21.06,card,success
22085,20.22,cash,success
22086,11.2,cash,success
22087,34.5,cash,success
22088,35.05,card,success
22089,21.05,card,success
22090,33.65,cash,success
22091,49.85,card,success
22092,81.69,card,success
22093,59.04,card,success
22094,10.19,card,success
22095,10.92,wallet,success
22096,18.95,card,success
22097,60.59,card,success
22098,30.3,card,success
22099,13.5,wallet,success
22100,14.05,cash,success
22101,22.74,cash,success
22102,10.98,cash,success
22103,14.05,card,success
22104,56.95,cash,success
22105,-16.1,card,success
22106,16.1,card,success
22107,8.4,wallet,success
22108,14.35,cash,success
22109,26.15,card,success
22110,12.25,card,success
22111,17.7,card,success
22112,21.06,card,success
22113,26.62,card,success
22114,10.6,cash,success
22115,12.6,card,success
22116,36.18,card,success
22117,28.05,cash,success
22118,135.43,cash,success
22119,26.1,card,success
22120,14.15,wallet,success
22121,12.6,card,success
22122,89.7,card,success
22123,18.54,card,success
22124,10.55,card,success
22125,10.98,cash,success
22126,14.75,card,success
22127,17.7,card,success
22128,15.05,card,success
22129,12.65,card,success
22130,20.22,card,success
22131,30.45,card,success
22132,15.18,cash,failed
22133,10.55,card,success
22134,14.94,wallet,success
22135,25.26,card,success
22136,13.35,cash,success
22137,18.25,card,success
22138,11.95,card,success
22139,26.1,cash,success
22140,28.06,cash,success
22141,15.18,cash,success
22142,16.86,wallet,success
22143,20.25,cash,success
22144,13.5,card,success
22145,18.54,card,success
22146,21.06,card,success
22147,39.44,card,success
22148,23.35,card,success
22149,37.0,card,success
22150,77.39,cash,success
22151,22.74,wallet,success
22152,68.15,card,success
22153,16.1,cash,success
22154,10.08,card,success
22155,29.45,cash,failed
22156,14.06,card,success
22157,11.75,card,success
22158,38.55,card,success
22159,12.1,card,success
22160,15.45,cash,success
22161,11.95,wallet,success
22162,11.76,card,success
22163,15.96,card,success
22164,36.0,card,success
22165,26.1,card,success
22166,24.65,cash,success
22167,10.4,cash,success
22168,28.05,card,success
22169,34.65,card,success
22170,14.05,card,success
22171,12.05,card,success
22172,55.0,card,success
22173,15.2,cash,success
22174,28.95,card,success
22175,12.31,wallet,success
22176,42.06,cash,success
22177,14.34,card,success
22178,35.34,cash,success
22179,10.15,card,success
22180,31.98,card,success
22181,72.15,wallet,success
22182,10.5,card,success
22183,12.32,card,failed
22184,13.3,card,success
22185,14.7,card,success
22186,12.8,card,success
22187,17.0,cash,success
22188,11.76,card,success
